# simTime drag lift presDiff dispAx dispAy aleNorm aleTime flowTime beamTime couplingIter flowIter beamIter omega resAbs resRel
7.12 123.417 3.09252 1927.93 1.91392e-05 0.000803983 0.000136587 1436.85 73877.4 1176.82 3 50 2 0.427239 4.80668e-11 0.244491
7.13 123.417 3.09248 1927.93 1.91393e-05 0.000803967 0.000136585 1438.18 73999 1177.46 3 50 2 0.426875 3.97748e-11 0.244456
7.14 123.417 3.09242 1927.93 1.91393e-05 0.000803954 0.000136584 1439.52 74120.5 1178.1 3 50 2 0.433607 3.29049e-11 0.245378
7.15 123.417 3.09235 1927.93 1.91393e-05 0.000803943 0.000136583 1440.86 74242 1178.74 3 50 2 0.454336 2.7971e-11 0.247688
7.16 123.417 3.09227 1927.93 1.91393e-05 0.000803935 0.000136582 1442.19 74363.8 1179.37 3 50 2 0.487184 2.24939e-11 0.249727
7.17 123.417 3.09219 1927.93 1.91394e-05 0.000803929 0.000136582 1443.53 74485.5 1180.01 3 50 2 0.546276 1.70343e-11 0.24838
7.18 123.417 3.09212 1927.93 1.91394e-05 0.000803927 0.000136582 1444.87 74607.2 1180.65 3 50 2 0.585697 1.49992e-11 0.245791
7.19 123.417 3.09204 1927.93 1.91394e-05 0.000803927 0.000136583 1446.26 74734.6 1181.32 3 50 2 0.533166 1.61254e-11 0.252851
7.2 123.417 3.09194 1927.93 1.91394e-05 0.000803929 0.000136583 1447.62 74858 1181.97 3 50 2 0.462107 1.70477e-11 0.243225
7.21 123.417 3.09186 1927.93 1.91394e-05 0.000803934 0.000136584 1448.96 74979.5 1182.61 3 50 2 0.425015 2.10355e-11 0.238528
7.22 123.417 3.0918 1927.93 1.91394e-05 0.000803941 0.000136586 1450.29 75101.1 1183.25 3 50 2 0.423218 2.73883e-11 0.240898
7.23 123.417 3.09173 1927.93 1.91393e-05 0.00080395 0.000136587 1451.63 75222.7 1183.89 3 50 2 0.412361 2.92933e-11 0.239127
7.24 123.417 3.09165 1927.93 1.91393e-05 0.00080396 0.000136589 1452.96 75344.4 1184.52 3 50 2 0.397188 2.86968e-11 0.235616
7.25 123.417 3.09159 1927.93 1.91393e-05 0.000803972 0.00013659 1454.3 75467.4 1185.16 3 50 2 0.400912 3.18526e-11 0.237446
7.26 123.417 3.09155 1927.93 1.91393e-05 0.000803985 0.000136592 1455.7 75595 1185.83 3 50 2 0.410681 3.59241e-11 0.240318
7.27 123.417 3.09152 1927.93 1.91393e-05 0.000803998 0.000136594 1457.07 75717.3 1186.48 3 50 2 0.408698 3.56198e-11 0.24016
7.28 123.417 3.09148 1927.93 1.91392e-05 0.000804012 0.000136596 1458.4 75839.1 1187.12 3 50 2 0.399939 3.25328e-11 0.238423
7.29 123.417 3.09146 1927.93 1.91392e-05 0.000804025 0.000136597 1459.74 75961.1 1187.76 3 50 2 0.401737 3.15409e-11 0.239119
7.3 123.417 3.09146 1927.93 1.91392e-05 0.000804039 0.000136599 1461.09 76083.3 1188.41 3 50 2 0.410868 3.14784e-11 0.241241
7.31 123.417 3.09147 1927.93 1.91392e-05 0.000804051 0.0001366 1462.43 76205.5 1189.06 3 50 2 0.412593 2.85677e-11 0.241714
7.32 123.417 3.09147 1927.93 1.91392e-05 0.000804063 0.000136601 1463.76 76327.6 1189.7 3 50 2 0.407995 2.36161e-11 0.240963
7.33 123.417 3.09149 1927.93 1.91392e-05 0.000804073 0.000136602 1465.1 76449.6 1190.34 3 50 2 0.413016 1.9926e-11 0.241975
7.34 123.417 3.09152 1927.93 1.91391e-05 0.000804081 0.000136603 1466.44 76571.4 1190.98 3 50 2 0.432039 1.73019e-11 0.24499
7.35 123.417 3.09156 1927.93 1.91392e-05 0.000804088 0.000136604 1467.78 76692.7 1191.61 3 50 2 0.458304 1.39185e-11 0.247882
7.36 123.417 3.0916 1927.93 1.91391e-05 0.000804093 0.000136604 1469.11 76814.1 1192.25 3 50 2 0.502525 1.1258e-11 0.250029
7.37 123.417 3.09164 1927.93 1.91391e-05 0.000804096 0.000136604 1470.45 76935.4 1192.89 3 50 2 0.514307 1.17161e-11 0.250211
7.38 123.417 3.09169 1927.93 1.91391e-05 0.000804097 0.000136603 1471.79 77056.6 1193.53 3 50 2 0.476371 1.35578e-11 0.248029
7.39 123.417 3.09176 1927.93 1.91392e-05 0.000804096 0.000136603 1473.12 77181 1194.17 3 50 2 0.441041 1.6156e-11 0.242877
7.4 123.417 3.09181 1927.93 1.91392e-05 0.000804093 0.000136602 1474.57 77312.2 1194.86 3 50 2 0.429071 2.11563e-11 0.242265
7.41 123.417 3.09185 1927.93 1.91392e-05 0.000804088 0.000136601 1476.01 77443 1195.55 3 50 2 0.426272 2.63902e-11 0.24264
7.42 123.417 3.09191 1927.93 1.91392e-05 0.000804081 0.000136599 1477.4 77567.2 1196.21 3 50 2 0.417861 2.90915e-11 0.241255
7.43 123.417 3.09196 1927.93 1.91392e-05 0.000804072 0.000136598 1478.75 77689.7 1196.85 3 50 2 0.410611 3.10731e-11 0.23994
7.44 123.417 3.09201 1927.93 1.91392e-05 0.000804062 0.000136596 1480.1 77811.8 1197.49 3 50 2 0.412829 3.48809e-11 0.240803
7.45 123.417 3.09204 1927.93 1.91393e-05 0.000804051 0.000136594 1481.44 77933.4 1198.13 3 50 2 0.416445 3.84968e-11 0.241811
7.46 123.417 3.09207 1927.93 1.91393e-05 0.000804039 0.000136592 1482.78 78055.1 1198.77 3 50 2 0.414479 3.95336e-11 0.241575
7.47 123.417 3.09211 1927.93 1.91393e-05 0.000804026 0.000136591 1484.12 78177.3 1199.41 3 50 2 0.410999 3.92517e-11 0.241007
7.48 123.417 3.09213 1927.93 1.91394e-05 0.000804012 0.000136589 1485.46 78299.6 1200.05 3 50 2 0.41249 3.98264e-11 0.241455
7.49 123.417 3.09214 1927.93 1.91394e-05 0.000803999 0.000136587 1486.81 78424.2 1200.7 3 50 2 0.416085 4.03028e-11 0.242267
7.5 123.417 3.09214 1927.93 1.91394e-05 0.000803985 0.000136585 1488.23 78552.9 1201.39 3 50 2 0.416386 3.88873e-11 0.242419
7.51 123.417 3.09214 1927.93 1.91395e-05 0.000803972 0.000136583 1489.57 78674.3 1202.02 3 50 2 0.41495 3.62236e-11 0.242249
7.52 123.417 3.09213 1927.93 1.91395e-05 0.000803959 0.000136582 1490.9 78795.8 1202.66 3 50 2 0.41685 3.39018e-11 0.242678
7.53 123.417 3.09211 1927.93 1.91395e-05 0.000803947 0.00013658 1492.24 78917.3 1203.3 3 50 2 0.421582 3.16314e-11 0.243553
7.54 123.417 3.09208 1927.93 1.91395e-05 0.000803936 0.000136579 1493.58 79039.3 1203.94 3 50 2 0.424945 2.82665e-11 0.244138
7.55 123.417 3.09205 1927.93 1.91396e-05 0.000803927 0.000136578 1494.92 79160.5 1204.58 3 50 2 0.427694 2.41208e-11 0.244572
7.56 123.417 3.09202 1927.93 1.91396e-05 0.000803919 0.000136577 1496.25 79281.7 1205.22 3 50 2 0.435667 2.02983e-11 0.245652
7.57 123.417 3.09197 1927.93 1.91396e-05 0.000803912 0.000136577 1497.59 79402.9 1205.86 3 50 2 0.452828 1.68923e-11 0.247531
7.58 123.417 3.09193 1927.93 1.91396e-05 0.000803907 0.000136576 1498.92 79524 1206.5 3 50 2 0.482964 1.34337e-11 0.249552
7.59 123.417 3.09188 1927.93 1.91396e-05 0.000803904 0.000136576 1500.33 79652.4 1207.17 3 50 2 0.541334 1.03896e-11 0.248795
7.6 123.417 3.09184 1927.93 1.91396e-05 0.000803902 0.000136576 1501.74 79778.9 1207.84 3 50 2 0.58779 9.03094e-12 0.245213
7.61 123.417 3.09179 1927.93 1.91396e-05 0.000803902 0.000136576 1503.11 79904.6 1208.5 3 50 2 0.537124 9.61205e-12 0.252904
7.62 123.417 3.09173 1927.93 1.91396e-05 0.000803903 0.000136577 1504.45 80026.6 1209.15 3 50 2 0.464318 1.0237e-11 0.243873
7.63 123.417 3.09168 1927.93 1.91396e-05 0.000803906 0.000136577 1505.79 80148.5 1209.79 3 50 2 0.426618 1.25904e-11 0.238902
7.64 123.417 3.09165 1927.93 1.91396e-05 0.00080391 0.000136578 1507.13 80269.7 1210.43 3 50 2 0.423185 1.62836e-11 0.240849
7.65 123.417 3.09161 1927.93 1.91396e-05 0.000803915 0.000136579 1508.47 80390.8 1211.07 3 50 2 0.412964 1.76038e-11 0.239278
7.66 123.417 3.09156 1927.93 1.91396e-05 0.000803922 0.00013658 1509.8 80512 1211.71 3 50 2 0.399329 1.75285e-11 0.236256
7.67 123.417 3.09153 1927.93 1.91396e-05 0.000803929 0.000136581 1511.15 80633.2 1212.35 3 50 2 0.402246 1.93717e-11 0.237797
7.68 123.417 3.0915 1927.93 1.91395e-05 0.000803936 0.000136582 1512.48 80754.4 1212.99 3 50 2 0.410995 2.17143e-11 0.240383
7.69 123.417 3.09149 1927.93 1.91395e-05 0.000803944 0.000136583 1513.82 80875.9 1213.62 3 50 2 0.409372 2.16447e-11 0.240302
7.7 123.417 3.09146 1927.93 1.91395e-05 0.000803953 0.000136584 1515.15 80997.1 1214.27 3 50 2 0.401658 1.99806e-11 0.238815
7.71 123.417 3.09145 1927.93 1.91395e-05 0.000803961 0.000136585 1516.49 81118.6 1214.91 3 50 2 0.403035 1.93502e-11 0.239392
7.72 123.417 3.09145 1927.93 1.91395e-05 0.000803969 0.000136586 1517.83 81240 1215.55 3 50 2 0.411111 1.92042e-11 0.241276
7.73 123.417 3.09145 1927.93 1.91395e-05 0.000803976 0.000136587 1519.17 81361.8 1216.19 3 50 2 0.412832 1.74932e-11 0.241748
7.74 123.417 3.09146 1927.93 1.91395e-05 0.000803983 0.000136588 1520.51 81483.6 1216.83 3 50 2 0.408888 1.4611e-11 0.241124
7.75 123.417 3.09147 1927.93 1.91395e-05 0.000803989 0.000136588 1521.85 81605.1 1217.47 3 50 2 0.413147 1.23486e-11 0.242
7.76 123.417 3.09149 1927.93 1.91395e-05 0.000803995 0.000136589 1523.19 81726.2 1218.11 3 50 2 0.429995 1.0668e-11 0.244715
7.77 123.417 3.09151 1927.93 1.91395e-05 0.000803999 0.000136589 1524.53 81847.8 1218.75 3 50 2 0.453647 8.56829e-12 0.247461
7.78 123.417 3.09153 1927.93 1.91394e-05 0.000804002 0.000136589 1525.87 81969.4 1219.39 3 50 2 0.496427 6.8086e-12 0.249939
7.79 123.417 3.09156 1927.93 1.91395e-05 0.000804004 0.000136589 1527.2 82091.4 1220.03 3 50 2 0.519361 6.83442e-12 0.250103
7.8 123.417 3.09159 1927.93 1.91395e-05 0.000804005 0.000136589 1528.54 82213.4 1220.66 3 50 2 0.483519 7.86775e-12 0.248787
7.81 123.417 3.09162 1927.93 1.91395e-05 0.000804004 0.000136589 1529.88 82335.5 1221.3 3 50 2 0.445584 9.29657e-12 0.243536
7.82 123.417 3.09166 1927.93 1.91395e-05 0.000804002 0.000136588 1531.22 82458.2 1221.94 3 50 2 0.430384 1.20898e-11 0.242302
7.83 123.417 3.09168 1927.93 1.91395e-05 0.000804 0.000136587 1532.58 82580.9 1222.58 3 50 2 0.427248 1.52522e-11 0.242735
7.84 123.417 3.09171 1927.93 1.91395e-05 0.000803996 0.000136587 1533.94 82703.4 1223.22 3 50 2 0.419156 1.69779e-11 0.241467
7.85 123.417 3.09175 1927.93 1.91395e-05 0.000803991 0.000136586 1535.28 82825.4 1223.86 3 50 2 0.410967 1.80635e-11 0.239947
7.86 123.417 3.09177 1927.93 1.91395e-05 0.000803985 0.000136585 1536.62 82946.9 1224.5 3 50 2 0.412257 2.01882e-11 0.240617
7.87 123.417 3.0918 1927.93 1.91395e-05 0.000803978 0.000136584 1537.95 83068.6 1225.14 3 50 2 0.416176 2.24057e-11 0.24172
